Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
CHANTELOUP-LES-VIGNES;87381475;DIM;2023-11-19;2023;J;J6;Avant 6h;13
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;Avant 6h;6
CHANTELOUP-LES-VIGNES;87381475;JOB;2023-11-14;2023;J;J6;Après 20h;61
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-22;2022;A;A;De 16h à 20h;444
CHANTILLY-GOUVIEUX;87276113;SAM;2024-02-03;2024;D;D;Après 20h;40
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;De 10h à 16h;171
CHANTILLY-GOUVIEUX;87276113;DIM;2024-03-03;2024;D;D;De 10h à 16h;160
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;De 10h à 16h;1579
CHAPONVAL;87276162;SAM;2023-11-18;2023;H;H;Après 20h;0
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 10h à 16h;1197
CHARS;87381194;SAM;2023-11-18;2023;J;J6;Après 20h;2
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 16h à 20h;742
CHARS;87381194;SAM;2023-11-18;2023;J;J6;De 10h à 16h;36
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;Après 20h;1157
CHARS;87381194;DIM;2023-11-19;2023;J;J6;Après 20h;7
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;Avant 6h;226
CHARS;87381194;DIM;2023-11-19;2023;J;J6;De 6h à 10h;16
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 10h à 16h;4821
CHARS;87381194;JOB;2023-11-14;2023;J;J6;Après 20h;2
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 16h à 20h;2579
CHARS;87381194;JOB;2023-11-14;2023;J;J6;Avant 6h;11
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 6h à 10h;1703
CHARTRETTES;87682419;SAM;2023-11-18;2023;R;R;De 6h à 10h;11
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;Après 20h;231
CHARTRETTES;87682419;JOB;2023-11-14;2023;R;R;Après 20h;4
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;Après 20h;6
CHATEAU-THIERRY;87116582;SAM;2023-09-16;2023;P;P;Après 20h;87
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;De 6h à 10h;111
CHATEAU-THIERRY;87116582;SAM;2023-09-16;2023;P;P;De 10h à 16h;434
COULOMMIERS;87116301;DIM;2023-11-19;2023;P;P;De 16h à 20h;305
CHATEAU-THIERRY;87116582;JOB;2023-09-19;2023;P;P;De 6h à 10h;837
COULOMMIERS;87116301;JOB;2023-11-14;2023;P;P;De 10h à 16h;371
CHATELET-LES-HALLES;87758607;SAM;2024-02-03;2024;D;D;Avant 6h;206
COURBEVOIE;87382200;SAM;2023-11-18;2023;L;L2;Avant 6h;29
CHATELET-LES-HALLES;87758607;DIM;2024-03-03;2024;D;D;Avant 6h;159
COURBEVOIE;87382200;DIM;2023-11-19;2023;L;L2;Avant 6h;16
CHATELET-LES-HALLES;87758607;DIM;2024-03-03;2024;D;D;De 6h à 10h;1896
COURBEVOIE;87382200;JOB;2023-11-14;2023;L;L2;De 10h à 16h;1637
CHATELET-LES-HALLES;87758607;JOB;2024-05-03;2024;D;D;Après 20h;5869
CRECY-LA-CHAPELLE;87116772;SAM;2023-09-16;2023;P;P;De 10h à 16h;81
CHAUMONT-EN-VEXIN;87381228;DIM;2023-11-19;2023;J;J6;Après 20h;3
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Après 20h;12
CHAUMONT-EN-VEXIN;87381228;DIM;2023-11-19;2023;J;J6;De 6h à 10h;10
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Avant 6h;3
CHAUMONT-EN-VEXIN;87381228;JOB;2023-11-14;2023;J;J6;De 10h à 16h;22
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;Avant 6h;8
CHAVILLE-RIVE-DROITE;87382333;SAM;2016-12-03;2016;U;U;Avant 6h;1
CREIL;87276006;SAM;2024-02-03;2024;D;D;De 6h à 10h;94
CHAVILLE-RIVE-DROITE;87382333;JOB;2016-03-22;2016;U;U;Après 20h;13
CREIL;87276006;DIM;2023-11-19;2023;H;H;De 6h à 10h;29
CHAVILLE-RIVE-DROITE;87382333;JOB;2016-03-22;2016;U;U;De 10h à 16h;55
CREIL;87276006;DIM;2024-03-03;2024;D;D;De 6h à 10h;73
CHAVILLE-RIVE-DROITE;87382333;JOB;2023-11-14;2023;L;L2;De 6h à 10h;1489
CREIL;87276006;JOB;2023-11-14;2023;H;H;De 16h à 20h;171
CHAVILLE-RIVE-GAUCHE;87393207;DIM;2023-11-19;2023;N;N;De 16h à 20h;318
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;Après 20h;16
CHAVILLE-RIVE-GAUCHE;87393207;JOB;2023-11-14;2023;N;N;Après 20h;103
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;Avant 6h;24
CHAVILLE-RIVE-GAUCHE;87393207;JOB;2023-11-14;2023;N;N;De 10h à 16h;450
CREPY-EN-VALOIS;87271593;JOB;2023-11-14;2023;K;K;De 6h à 10h;715
CHAVILLE-RIVE-GAUCHE;87393207;JOB;2023-11-14;2023;N;N;De 6h à 10h;809
CRETEIL-POMPADOUR;87608802;DIM;2024-03-03;2024;D;D;Après 20h;1196
CHAVILLE-VELIZY;87393173;SAM;2017-04-22;2017;C;C;De 10h à 16h;731
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 10h à 16h;3220
CHAVILLE-VELIZY;87393173;SAM;2017-04-22;2017;C;C;De 16h à 20h;423
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 16h à 20h;5218
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;Avant 6h;30
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 6h à 10h;2959
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;De 10h à 16h;548
CROUY-SUR-OURCQ;87116640;DIM;2023-09-17;2023;P;P;De 16h à 20h;58
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;De 16h à 20h;568
CROUY-SUR-OURCQ;87116640;JOB;2023-09-19;2023;P;P;Avant 6h;12
CHELLES-GOURNAY;87116111;SAM;2022-03-19;2022;E;E;De 10h à 16h;1767
DAMMARTIN-JUILLY-SAINT-MARD;87271536;SAM;2023-11-18;2023;K;K;De 16h à 20h;50
CHELLES-GOURNAY;87116111;SAM;2022-03-19;2022;E;E;De 6h à 10h;671
DAMMARTIN-JUILLY-SAINT-MARD;87271536;DIM;2023-11-19;2023;K;K;De 10h à 16h;15
CHELLES-GOURNAY;87116111;SAM;2023-11-18;2023;P;P;De 6h à 10h;1359
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;Avant 6h;37
CHELLES-GOURNAY;87116111;DIM;2022-03-20;2022;E;E;De 16h à 20h;1020
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;De 16h à 20h;127
CHELLES-GOURNAY;87116111;DIM;2022-03-20;2022;E;E;De 6h à 10h;526
DEUIL-MONTMAGNY;87276345;DIM;2023-11-19;2023;H;H;Avant 6h;29
CHELLES-GOURNAY;87116111;DIM;2023-11-19;2023;P;P;Avant 6h;68
DEUIL-MONTMAGNY;87276345;JOB;2023-11-14;2023;H;H;De 10h à 16h;1368
CHELLES-GOURNAY;87116111;DIM;2023-11-19;2023;P;P;De 16h à 20h;973
DOMONT;87276436;SAM;2023-11-18;2023;H;H;Après 20h;169
CHEMIN-D'ANTONY;87546317;SAM;2017-04-22;2017;C;C;De 6h à 10h;52
DOMONT;87276436;SAM;2023-11-18;2023;H;H;Avant 6h;50
CHEMIN-D'ANTONY;87546317;DIM;2017-04-23;2017;C;C;De 10h à 16h;69
DOMONT;87276436;JOB;2023-11-14;2023;H;H;De 10h à 16h;1119
CHEMIN-D'ANTONY;87546317;JOB;2017-04-25;2017;C;C;De 10h à 16h;161
DOMONT;87276436;JOB;2023-11-14;2023;H;H;De 6h à 10h;2026
CHEZY-SUR-MARNE;87116574;SAM;2023-09-16;2023;P;P;De 10h à 16h;29
DORDIVES;87684233;DIM;2023-11-19;2023;R;R;De 16h à 20h;54
CHEZY-SUR-MARNE;87116574;DIM;2023-09-17;2023;P;P;De 6h à 10h;8
DORDIVES;87684233;JOB;2023-11-14;2023;R;R;Avant 6h;39
CHEZY-SUR-MARNE;87116574;JOB;2023-09-19;2023;P;P;Après 20h;1
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;Après 20h;59
CHILLY-MAZARIN;87393637;SAM;2017-04-22;2017;C;C;De 10h à 16h;274
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;Avant 6h;26
CHILLY-MAZARIN;87393637;SAM;2017-04-22;2017;C;C;De 6h à 10h;138
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;De 16h à 20h;176
CHILLY-MAZARIN;87393637;JOB;2017-04-25;2017;C;C;De 16h à 20h;485
DOURDAN;87545525;DIM;2017-04-23;2017;C;C;Après 20h;56
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;Avant 6h;165
DOURDAN;87545525;DIM;2017-04-23;2017;C;C;De 6h à 10h;125
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;De 16h à 20h;3667
DOURDAN;87545525;JOB;2017-04-25;2017;C;C;De 10h à 16h;394
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;De 6h à 10h;2567
DOURDAN-LA-FORET;87540179;DIM;2017-04-23;2017;C;C;De 10h à 16h;0
CHOISY-LE-ROI;87545285;DIM;2017-04-23;2017;C;C;De 6h à 10h;1422
DOURDAN-LA-FORET;87540179;JOB;2017-04-25;2017;C;C;De 10h à 16h;292
CHOISY-LE-ROI;87545285;JOB;2017-04-25;2017;C;C;De 6h à 10h;10342
DRANCY;87271403;SAM;2019-03-16;2019;B;B;De 10h à 16h;3610
CLAMART;87391565;SAM;2023-11-18;2023;N;N;Après 20h;214
DRANCY;87271403;SAM;2019-03-16;2019;B;B;De 16h à 20h;1858
CLAMART;87391565;SAM;2023-11-18;2023;N;N;De 10h à 16h;1008
DRANCY;87271403;DIM;2019-03-17;2019;B;B;Avant 6h;174
CLAMART;87391565;DIM;2023-11-19;2023;N;N;Après 20h;107
DRANCY;87271403;JOB;2023-05-10;2023;B;B;Après 20h;440
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L3;De 6h à 10h;596
DREUX;87393488;SAM;2023-11-18;2023;N;N;De 10h à 16h;456
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L3;Après 20h;320
DREUX;87393488;SAM;2023-11-18;2023;N;N;De 6h à 10h;342
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L3;De 6h à 10h;322
DREUX;87393488;JOB;2023-11-14;2023;N;N;Avant 6h;313
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L2;Après 20h;588
DUGNY-LA-COURNEUVE;87697342;DIM;2021-11-21;2021;T11;T11;De 16h à 20h;144
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L3;Après 20h;783
DUGNY-LA-COURNEUVE;87697342;JOB;2021-11-23;2021;T11;T11;Après 20h;77
CLICHY-MONTFERMEIL;87704304;DIM;2021-12-09;2021;T4;T4;Avant 6h;4
ECOUEN-EZANVILLE;87276394;DIM;2023-11-19;2023;H;H;De 10h à 16h;436
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;Après 20h;82
ECOUEN-EZANVILLE;87276394;JOB;2023-11-14;2023;H;H;Après 20h;90
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;282
ECOUEN-EZANVILLE;87276394;JOB;2023-11-14;2023;H;H;Avant 6h;64
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;Avant 6h;4
EGLY;87545475;JOB;2017-04-25;2017;C;C;De 16h à 20h;182
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;371
EMERAINVILLE-PONTAULT-COMBAULT;87116046;SAM;2022-03-19;2022;E;E;Avant 6h;78
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;392
EMERAINVILLE-PONTAULT-COMBAULT;87116046;JOB;2022-03-22;2022;E;E;De 10h à 16h;1116
CLICHY-SOUS-BOIS-MAIRIE;87704288;JOB;2021-09-21;2021;T4;T4;Après 20h;62
ENGHIEN-LES-BAINS;87276022;SAM;2023-11-18;2023;H;H;Après 20h;807
COIGNIERES;87393272;DIM;2023-11-19;2023;N;N;De 16h à 20h;102
ENGHIEN-LES-BAINS;87276022;DIM;2023-11-19;2023;H;H;De 16h à 20h;1521
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;Après 20h;59
ENGHIEN-LES-BAINS;87276022;JOB;2023-11-14;2023;H;H;Avant 6h;192
COLOMBES;87381087;SAM;2023-11-18;2023;J;J4;De 16h à 20h;1730
ENGHIEN-LES-BAINS;87276022;JOB;2023-11-14;2023;H;H;De 10h à 16h;2738
COLOMBES;87381087;SAM;2023-11-18;2023;J;J4;De 6h à 10h;1013
EPINAY-SUR-ORGE;87545228;SAM;2017-04-22;2017;C;C;De 10h à 16h;1019
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;Après 20h;345
EPINAY-SUR-ORGE;87545228;DIM;2017-04-23;2017;C;C;De 6h à 10h;240
COLOMBES;87381087;JOB;2023-11-14;2023;J;J4;Après 20h;533
EPINAY-SUR-SEINE;87271148;SAM;2017-04-22;2017;C;C;Avant 6h;75
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;De 10h à 16h;1555
EPINAY-SUR-SEINE;87271148;SAM;2017-04-22;2017;C;C;De 6h à 10h;686
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;Après 20h;175
EPINAY-SUR-SEINE;87271148;DIM;2017-04-23;2017;C;C;Avant 6h;50
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;Avant 6h;42
EPINAY-SUR-SEINE;87271148;DIM;2021-11-21;2021;T11;T11;Avant 6h;22
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;Avant 6h;240
EPINAY-SUR-SEINE;87271148;DIM;2021-11-21;2021;T11;T11;De 6h à 10h;348
COMPANS;87272047;SAM;2023-11-18;2023;K;K;Après 20h;2
EPINAY-SUR-SEINE;87271148;JOB;2017-04-25;2017;C;C;De 10h à 16h;853
COMPANS;87272047;SAM;2023-11-18;2023;K;K;De 6h à 10h;6
EPINAY-SUR-SEINE;87271148;JOB;2021-11-23;2021;T11;T11;De 10h à 16h;1212
COMPANS;87272047;DIM;2023-11-19;2023;K;K;De 6h à 10h;5
EPINAY-VILLETANEUSE;87271122;SAM;2023-11-18;2023;H;H;Avant 6h;260
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;Avant 6h;62
EPINAY-VILLETANEUSE;87271122;SAM;2023-11-18;2023;H;H;De 16h à 20h;2879
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;De 6h à 10h;717
EPINAY-VILLETANEUSE;87271122;JOB;2021-11-23;2021;T11;T11;De 6h à 10h;2121
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;De 6h à 10h;199
EPINAY-VILLETANEUSE;87271122;JOB;2023-11-14;2023;H;H;Après 20h;1073
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;Après 20h;238
EPINAY-VILLETANEUSE;87271122;JOB;2023-11-14;2023;H;H;De 6h à 10h;7796
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;Avant 6h;44
EPONE-MEZIERES;87386763;DIM;2021-05-12;2021;J;J5;Après 20h;36
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;De 16h à 20h;679
EPONE-MEZIERES;87386763;DIM;2021-05-12;2021;J;J5;De 6h à 10h;46
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;De 16h à 20h;461
EPONE-MEZIERES;87386763;DIM;2023-11-19;2023;N;N;De 16h à 20h;67
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;Avant 6h;82
ERAGNY-NEUVILLE;87381418;SAM;2023-11-18;2023;J;J6;De 10h à 16h;334
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;De 10h à 16h;1169
ERAGNY-NEUVILLE;87381418;SAM;2023-11-18;2023;J;J6;De 6h à 10h;171
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;De 16h à 20h;525
ERAGNY-NEUVILLE;87381418;JOB;2023-11-14;2023;J;J6;Après 20h;68
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;De 6h à 10h;2725
ERMONT-EAUBONNE;87276055;SAM;2023-11-18;2023;H;H;Après 20h;1377
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;J;J6;De 16h à 20h;1446
ERMONT-EAUBONNE;87276055;SAM;2023-11-18;2023;J;J4;De 10h à 16h;2508
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;De 16h à 20h;386
ERMONT-EAUBONNE;87276055;DIM;2017-04-23;2017;C;C;De 16h à 20h;1164
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;De 6h à 10h;689
ERMONT-EAUBONNE;87276055;DIM;2023-11-19;2023;H;H;Après 20h;822
CORBEIL-ESSONNES;87681007;JOB;2024-05-03;2024;D;D;De 10h à 16h;3168
ERMONT-EAUBONNE;87276055;JOB;2023-11-14;2023;H;H;Avant 6h;147
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 10h à 16h;1079
ERMONT-EAUBONNE;87276055;JOB;2023-11-14;2023;H;H;De 16h à 20h;5716
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 16h à 20h;43
ERMONT-HALTE;87276584;JOB;2023-11-14;2023;H;H;De 10h à 16h;335
CORBEIL-ESSONNES;87681007;JOB;2024-02-04;2024;D;D;Après 20h;353
ESBLY;87116327;SAM;2023-09-16;2023;P;P;De 10h à 16h;329
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;De 10h à 16h;1439
ESBLY;87116327;SAM;2023-11-18;2023;P;P;Avant 6h;52
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;De 6h à 10h;696
ESBLY;87116327;DIM;2023-11-19;2023;P;P;Avant 6h;35
CORMEILLES-EN-PARISIS;87381863;DIM;2023-11-19;2023;J;J6;De 10h à 16h;971
ESBLY;87116327;JOB;2023-09-19;2023;P;P;De 16h à 20h;426
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;De 10h à 16h;1295
ESBLY;87116327;JOB;2023-11-14;2023;P;P;Après 20h;76
COUILLY-SAINT-GERMAIN-QUINCY;87116731;DIM;2023-09-17;2023;P;P;De 16h à 20h;19
ESBLY;87116327;JOB;2023-11-14;2023;P;P;Avant 6h;123
COUILLY-SAINT-GERMAIN-QUINCY;87116731;DIM;2023-09-17;2023;P;P;De 6h à 10h;15
ESBLY;87116327;JOB;2023-11-14;2023;P;P;De 16h à 20h;418
COULOMMIERS;87116301;DIM;2023-11-19;2023;P;P;De 10h à 16h;347
ESBLY;87116327;JOB;2023-11-14;2023;P;P;De 6h à 10h;1704
COULOMMIERS;87116301;JOB;2023-11-14;2023;P;P;De 6h à 10h;965
ESSONNES-ROBINSON;87681601;SAM;2024-02-03;2024;D;D;De 16h à 20h;65
COURBEVOIE;87382200;SAM;2023-11-18;2023;L;L2;De 16h à 20h;1268
ESSONNES-ROBINSON;87681601;DIM;2024-03-03;2024;D;D;Après 20h;9
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;De 6h à 10h;29
ESSONNES-ROBINSON;87681601;JOB;2024-12-03;2024;D;D;De 16h à 20h;8
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;Après 20h;10
ESSONNES-ROBINSON;87681601;JOB;2024-12-03;2024;D;D;De 6h à 10h;279
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;De 6h à 10h;200
ETAMPES;87545137;SAM;2017-04-22;2017;C;C;De 10h à 16h;1017
CREIL;87276006;SAM;2023-11-18;2023;H;H;Avant 6h;7
ETAMPES;87545137;DIM;2017-04-23;2017;C;C;Après 20h;106
CREIL;87276006;SAM;2023-11-18;2023;H;H;De 10h à 16h;109
ETAMPES;87545137;DIM;2017-04-23;2017;C;C;Avant 6h;56
CREIL;87276006;SAM;2023-11-18;2023;H;H;De 16h à 20h;109
ETAMPES;87545137;DIM;2017-04-23;2017;C;C;De 10h à 16h;672
CREIL;87276006;SAM;2023-11-18;2023;H;H;De 6h à 10h;53
ETAMPES;87545137;DIM;2017-04-23;2017;C;C;De 6h à 10h;263
CREIL;87276006;DIM;2023-11-19;2023;H;H;Après 20h;16
ETAMPES;87545137;JOB;2017-04-25;2017;C;C;Après 20h;109
CREIL;87276006;DIM;2023-11-19;2023;H;H;De 10h à 16h;88
ETAMPES;87545137;JOB;2017-04-25;2017;C;C;De 10h à 16h;875
CREIL;87276006;DIM;2024-03-03;2024;D;D;Avant 6h;109
ETRECHY;87545145;SAM;2017-04-22;2017;C;C;De 16h à 20h;104
CREIL;87276006;JOB;2023-11-14;2023;H;H;De 10h à 16h;106
EVRY-COURCOURONNES;87681387;SAM;2024-02-03;2024;D;D;Avant 6h;164
CREIL;87276006;JOB;2024-05-03;2024;D;D;Avant 6h;229
EVRY-COURCOURONNES;87681387;JOB;2024-05-03;2024;D;D;De 6h à 10h;4639
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;De 10h à 16h;62
EVRY-VAL-DE-SEINE;87681361;SAM;2024-02-03;2024;D;D;Après 20h;50
CREPY-EN-VALOIS;87271593;DIM;2023-11-19;2023;K;K;De 10h à 16h;31
EVRY-VAL-DE-SEINE;87681361;SAM;2024-02-03;2024;D;D;De 16h à 20h;161
CRETEIL-POMPADOUR;87608802;SAM;2024-02-03;2024;D;D;De 10h à 16h;3712
EVRY-VAL-DE-SEINE;87681361;DIM;2024-03-03;2024;D;D;De 10h à 16h;272
CRETEIL-POMPADOUR;87608802;DIM;2024-03-03;2024;D;D;De 6h à 10h;931
EVRY-VAL-DE-SEINE;87681361;DIM;2024-03-03;2024;D;D;De 6h à 10h;111
CROUY-SUR-OURCQ;87116640;SAM;2023-09-16;2023;P;P;Après 20h;7
EVRY-VAL-DE-SEINE;87681361;JOB;2024-12-03;2024;D;D;Après 20h;10
CROUY-SUR-OURCQ;87116640;JOB;2023-09-19;2023;P;P;De 16h à 20h;21
EVRY-VAL-DE-SEINE;87681361;JOB;2024-12-03;2024;D;D;Avant 6h;67
DAMMARTIN-JUILLY-SAINT-MARD;87271536;SAM;2023-11-18;2023;K;K;De 6h à 10h;75
EVRY-VAL-DE-SEINE;87681361;JOB;2024-12-03;2024;D;D;De 6h à 10h;739
DAMMARTIN-JUILLY-SAINT-MARD;87271536;DIM;2023-11-19;2023;K;K;Après 20h;12
EVRY-VAL-DE-SEINE;87681361;JOB;2024-02-04;2024;D;D;Après 20h;32
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;Après 20h;13
EVRY-VAL-DE-SEINE;87681361;JOB;2024-02-04;2024;D;D;De 16h à 20h;329
DEUIL-MONTMAGNY;87276345;DIM;2023-11-19;2023;H;H;Après 20h;157
FAREMOUTIERS-POMMEUSE;87116277;DIM;2023-11-19;2023;P;P;De 10h à 16h;89
DEUIL-MONTMAGNY;87276345;DIM;2023-11-19;2023;H;H;De 16h à 20h;608
FAREMOUTIERS-POMMEUSE;87116277;DIM;2023-11-19;2023;P;P;De 6h à 10h;27
DEUIL-MONTMAGNY;87276345;DIM;2023-11-19;2023;H;H;De 6h à 10h;383
FAREMOUTIERS-POMMEUSE;87116277;JOB;2023-11-14;2023;P;P;Avant 6h;24
DOMONT;87276436;DIM;2023-11-19;2023;H;H;Avant 6h;34
FERRIERES-FONTENAY;87684241;SAM;2023-11-18;2023;R;R;De 10h à 16h;56
DOMONT;87276436;DIM;2023-11-19;2023;H;H;De 16h à 20h;373
FERRIERES-FONTENAY;87684241;DIM;2023-11-19;2023;R;R;Après 20h;11
DOMONT;87276436;JOB;2023-11-14;2023;H;H;Après 20h;163
FERRIERES-FONTENAY;87684241;DIM;2023-11-19;2023;R;R;De 10h à 16h;52
DOMONT;87276436;JOB;2023-11-14;2023;H;H;Avant 6h;128
FERRIERES-FONTENAY;87684241;DIM;2023-11-19;2023;R;R;De 16h à 20h;58
DORDIVES;87684233;SAM;2023-11-18;2023;R;R;De 10h à 16h;51
FERRIERES-FONTENAY;87684241;JOB;2023-11-14;2023;R;R;De 6h à 10h;41
DORDIVES;87684233;SAM;2023-11-18;2023;R;R;De 16h à 20h;31
FONTAINEBLEAU-AVON;87682211;SAM;2023-11-18;2023;R;R;Après 20h;322
DORDIVES;87684233;DIM;2023-11-19;2023;R;R;De 6h à 10h;20
FONTAINEBLEAU-AVON;87682211;SAM;2023-11-18;2023;R;R;De 16h à 20h;992
DOURDAN;87545525;DIM;2017-04-23;2017;C;C;De 10h à 16h;256
FONTAINEBLEAU-AVON;87682211;JOB;2023-11-14;2023;R;R;De 10h à 16h;1352
DOURDAN-LA-FORET;87540179;DIM;2017-04-23;2017;C;C;De 6h à 10h;0
FONTAINE-LE-PORT;87682427;SAM;2023-11-18;2023;R;R;Avant 6h;1
DOURDAN-LA-FORET;87540179;JOB;2017-04-25;2017;C;C;De 6h à 10h;27
FONTAINE-LE-PORT;87682427;SAM;2023-11-18;2023;R;R;De 16h à 20h;21
DRANCY;87271403;SAM;2019-03-16;2019;B;B;Avant 6h;390
FONTAINE-LE-PORT;87682427;SAM;2023-11-18;2023;R;R;De 6h à 10h;10
DRANCY;87271403;SAM;2019-03-16;2019;B;B;De 6h à 10h;2866
FONTAINE-LE-PORT;87682427;DIM;2023-11-19;2023;R;R;Après 20h;2
DRANCY;87271403;JOB;2023-05-10;2023;B;B;De 10h à 16h;2751
FONTAINE-LE-PORT;87682427;JOB;2023-11-14;2023;R;R;De 10h à 16h;23
DRANCY;87271403;JOB;2023-10-10;2023;B;B;Avant 6h;69
FONTAINE-LE-PORT;87682427;JOB;2023-11-14;2023;R;R;De 16h à 20h;15
DRANCY;87271403;JOB;2023-10-10;2023;B;B;De 16h à 20h;893
FONTENAY-LE-FLEURY;87393405;SAM;2023-11-18;2023;N;N;Après 20h;97
DREUX;87393488;SAM;2023-11-18;2023;N;N;Après 20h;79
FOURQUEUX-BEL-AIR;87733675;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;507
DREUX;87393488;SAM;2023-11-18;2023;N;N;Avant 6h;101
